,property_type,sector,price,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
2136,flat,sector 108,1.25,3.0,2.0,0,0.0,Relatively New,1991.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0
2137,flat,sector 82a,2.85,4.0,4.0,3+,2.0,New Property,2179.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0
2138,house,sector 48,7.25,3.0,4.0,2,2.0,Moderately Old,2592.0,1.0,1.0,1.0,1.0,0.0,1.0,115.0
2139,flat,sohna road,0.75,3.0,2.0,3+,4.0,New Property,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2140,flat,sector 103,2.14,4.0,6.0,3+,7.0,Relatively New,2718.0,0.0,1.0,0.0,0.0,0.0,0.0,142.0
2141,flat,sector 33,1.07,2.0,2.0,2,14.0,Under Construction,1253.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
2142,flat,sector 85,2.6,3.0,3.0,3,17.0,Under Construction,2129.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0
2143,house,sector 112,9.5,5.0,5.0,3,2.0,Relatively New,7450.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0
2144,house,sector 4,1.1,4.0,4.0,3+,2.0,Old Property,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2145,flat,sector 107,1.3,3.0,3.0,3,7.0,Relatively New,1547.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0
2146,flat,manesar,0.91,3.0,3.0,3+,8.0,Moderately Old,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0
2147,flat,sector 106,1.14,3.0,4.0,3,8.0,Relatively New,1305.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0
2148,house,sector 9,0.6,2.0,2.0,1,1.0,Moderately Old,558.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2149,house,sector 104,0.6,4.0,3.0,1,2.0,Moderately Old,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,flat,sector 95,0.17,1.0,1.0,1,12.0,Relatively New,360.07,0.0,0.0,0.0,0.0,0.0,0.0,56.0
2151,flat,sector 28,3.0,3.0,5.0,3+,8.0,Old Property,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,flat,sector 85,1.31,2.0,2.0,2,5.0,Relatively New,1822.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0
2153,flat,sector 99,3.2,4.0,4.0,0,5.0,Under Construction,3225.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2154,flat,sector 106,1.0,2.0,2.0,3+,2.0,New Property,940.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0
2155,flat,sector 68,1.85,3.0,3.0,3+,13.0,Under Construction,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2156,flat,sector 103,0.8,2.0,2.0,0,10.0,Relatively New,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
2157,flat,sector 81,0.39,2.0,2.0,2,6.0,Relatively New,667.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2158,house,sector 49,4.45,6.0,6.0,3,3.0,Moderately Old,2880.0,1.0,1.0,1.0,1.0,0.0,2.0,152.0
2159,flat,sector 107,0.5,3.0,2.0,2,6.0,Relatively New,717.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0
2160,house,sector 55,1.45,1.0,4.0,3+,4.0,Relatively New,60.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0
2161,flat,sohna road,0.5,2.0,2.0,2,6.0,New Property,591.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2162,flat,sector 30,3.55,3.0,5.0,3+,16.0,Old Property,2367.0,0.0,1.0,0.0,0.0,0.0,1.0,141.0
2163,house,sector 33,8.0,4.0,4.0,3+,2.0,Old Property,7000.0,1.0,1.0,1.0,1.0,0.0,0.0,77.0
2164,house,sector 4,4.12,2.0,1.0,3+,2.0,Moderately Old,4635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,house,sector 92,2.75,4.0,4.0,3+,3.0,Relatively New,5000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2166,flat,sector 92,1.1,4.0,3.0,2,12.0,New Property,1778.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2167,flat,sector 92,1.6,3.0,3.0,3,10.0,Relatively New,1765.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0
2168,house,sector 89,1.25,3.0,3.0,2,1.0,Under Construction,1423.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0
2169,flat,sector 84,1.1,3.0,3.0,2,9.0,Relatively New,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2170,flat,sector 91,0.89,2.0,2.0,3+,9.0,Relatively New,1302.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0
2171,flat,sector 66,3.4,3.0,4.0,3,9.0,Relatively New,2200.0,0.0,1.0,1.0,0.0,0.0,1.0,96.0
2172,house,sector 17,3.0,4.0,4.0,0,1.0,Old Property,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,house,sector 14,5.51,3.0,3.0,2,4.0,Moderately Old,3249.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2174,flat,sector 103,1.69,3.0,3.0,3+,8.0,Relatively New,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
2175,flat,sector 50,2.75,3.0,3.0,3,3.0,Moderately Old,2400.0,0.0,1.0,0.0,0.0,0.0,0.0,110.0
2176,house,sector 50,10.3,5.0,6.0,3+,3.0,Moderately Old,3240.0,1.0,1.0,1.0,1.0,0.0,1.0,160.0
2177,flat,sector 95,0.56,2.0,2.0,3,13.0,New Property,896.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2178,flat,sector 40,1.5,1.0,1.0,0,0.0,Moderately Old,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,flat,sector 33,1.27,2.0,2.0,3+,9.0,Under Construction,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
2180,flat,sector 103,1.25,3.0,4.0,3,11.0,Under Construction,2012.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0
2181,flat,sector 66,4.5,5.0,5.0,3+,11.0,New Property,3321.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0
2182,flat,sector 21,1.4,5.0,4.0,2,2.0,Moderately Old,2172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,flat,sector 90,0.4,2.0,2.0,1,8.0,New Property,575.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2184,flat,sector 28,1.0,1.0,1.0,1,1.0,Old Property,995.0,1.0,0.0,0.0,1.0,0.0,1.0,80.0
2185,flat,sector 69,3.25,4.0,5.0,3+,14.0,Relatively New,2910.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0
2186,flat,sector 89,1.3,3.0,3.0,2,2.0,New Property,1581.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0
2187,flat,sector 56,1.74,3.0,3.0,3+,2.0,Old Property,2400.0,0.0,1.0,0.0,1.0,0.0,1.0,104.0
2188,flat,sector 3,0.55,2.0,2.0,2,2.0,Old Property,900.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
2189,flat,sector 85,1.3,2.0,2.0,3,30.0,Under Construction,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2190,house,sector 17,0.29,2.0,1.0,0,0.0,Old Property,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,house,sohna road,0.5,2.0,4.0,3,3.0,Relatively New,725.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0
2192,house,sector 41,7.25,9.0,8.0,3,4.0,Old Property,2475.0,0.0,1.0,0.0,0.0,0.0,1.0,94.0
2193,house,sector 61,2.01,3.0,3.0,3,4.0,Under Construction,1549.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0
2194,flat,sector 49,1.79,3.0,3.0,3,9.0,Old Property,1556.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0
2195,flat,sector 37d,1.2,3.0,3.0,3,5.0,Relatively New,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0
2196,house,sector 108,1.7,4.0,4.0,3+,1.0,Relatively New,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,flat,sector 70a,1.6,2.0,2.0,2,22.0,Moderately Old,1416.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2198,flat,sector 92,0.9,3.0,2.0,3,11.0,Relatively New,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
2199,flat,sector 109,1.9,4.0,4.0,3,8.0,Relatively New,2765.0,0.0,1.0,0.0,0.0,0.0,0.0,151.0
2200,flat,sector 102,1.9,3.0,3.0,3+,9.0,Relatively New,2099.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2201,flat,sector 86,1.25,3.0,4.0,3,0.0,Relatively New,1339.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
2202,flat,sector 81,4.45,4.0,4.0,3+,8.0,Relatively New,3850.0,1.0,1.0,0.0,1.0,1.0,1.0,49.0
2203,flat,sector 63,7.9,4.0,4.0,3+,34.0,Under Construction,3950.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
2204,house,sector 63a,8.5,6.0,6.0,3+,3.0,Under Construction,3132.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0
2205,flat,sector 66,2.4,3.0,2.0,3,5.0,Relatively New,1700.0,0.0,1.0,0.0,0.0,0.0,1.0,156.0
2206,flat,sector 113,1.5,2.0,2.0,2,13.0,New Property,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2207,flat,sector 37d,0.98,3.0,3.0,3+,5.0,Relatively New,1675.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0
2208,flat,sector 65,2.29,2.0,2.0,3,8.0,Under Construction,1592.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0
2209,flat,sector 71,1.3,4.0,4.0,3,5.0,Moderately Old,2127.0,0.0,1.0,0.0,0.0,0.0,0.0,126.0
2210,flat,sector 63a,3.15,3.0,3.0,3,4.0,Under Construction,2153.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0
2211,house,sector 50,5.88,3.0,9.0,3+,3.0,Relatively New,2160.0,1.0,1.0,0.0,1.0,1.0,2.0,128.0
2212,flat,sector 99,1.6,3.0,4.0,0,15.0,New Property,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
2213,flat,sector 54,5.75,3.0,4.0,3,12.0,Relatively New,2329.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0
2214,house,sector 24,3.51,4.0,4.0,3,4.0,Under Construction,2844.0,1.0,1.0,1.0,1.0,0.0,1.0,160.0
2215,flat,sector 86,0.41,2.0,2.0,1,3.0,Relatively New,668.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
2216,flat,sector 81,2.29,3.0,4.0,3+,10.0,Relatively New,2315.0,1.0,1.0,0.0,0.0,0.0,2.0,174.0
2217,house,sector 66,9.01,4.0,4.0,3+,3.0,Relatively New,5574.7,0.0,1.0,1.0,0.0,0.0,0.0,122.0
2218,flat,sector 89,1.25,3.0,3.0,2,3.0,New Property,1581.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
2219,flat,sector 65,13.2,4.0,4.0,3,13.0,Moderately Old,4944.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0
2220,house,sector 28,3.5,2.0,6.0,3,3.0,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,flat,sector 95,0.55,3.0,2.0,2,14.0,New Property,811.0,1.0,0.0,0.0,0.0,0.0,1.0,81.0
2222,flat,sector 103,1.05,2.0,2.0,3,1.0,Relatively New,1365.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0
2223,flat,sector 85,1.2,2.0,2.0,3,6.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0
2224,flat,sector 70,1.1,2.0,2.0,2,8.0,Relatively New,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2225,flat,sector 104,1.85,3.0,3.0,3+,24.0,Relatively New,2072.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0
2226,flat,sector 10,1.1,3.0,3.0,3,2.0,Moderately Old,1833.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2227,flat,sector 85,1.2,2.0,2.0,3+,9.0,Relatively New,1491.0,0.0,0.0,1.0,0.0,0.0,0.0,148.0
2228,flat,sector 102,1.26,2.0,2.0,2,10.0,Relatively New,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
2229,flat,sector 107,0.28,2.0,2.0,2,14.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
2230,flat,sector 69,1.5,3.0,3.0,2,8.0,Relatively New,1492.0,0.0,0.0,0.0,1.0,0.0,1.0,174.0
2231,flat,sector 82,1.6,4.0,5.0,3+,8.0,Relatively New,2195.0,0.0,1.0,0.0,0.0,0.0,0.0,133.0
2232,flat,sector 95,0.33,2.0,2.0,1,13.0,Relatively New,649.17,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2233,house,sector 2,4.95,6.0,5.0,3+,3.0,Relatively New,2430.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0
2234,flat,sector 79,1.91,3.0,4.0,3+,7.0,Relatively New,2031.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0
2235,flat,sohna road,0.56,2.0,2.0,3,3.0,New Property,913.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
2236,flat,sector 112,4.75,3.0,5.0,3+,4.0,Relatively New,3405.0,0.0,1.0,0.0,0.0,0.0,1.0,42.0
2237,house,sector 109,12.0,5.0,6.0,3,2.0,Relatively New,7000.0,1.0,1.0,0.0,0.0,0.0,1.0,154.0
2238,house,sector 45,17.0,5.0,8.0,3+,3.0,Relatively New,4500.0,1.0,1.0,1.0,1.0,0.0,2.0,152.0
2239,flat,sector 102,0.95,2.0,2.0,2,14.0,New Property,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,flat,sector 37,0.95,3.0,1.0,0,0.0,Relatively New,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,flat,sector 79,1.4,2.0,2.0,2,4.0,Relatively New,1556.0,1.0,1.0,1.0,0.0,0.0,2.0,83.0
2242,flat,sector 50,2.65,3.0,4.0,3+,6.0,Moderately Old,2470.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0
2243,flat,sector 112,4.25,3.0,5.0,2,15.0,Relatively New,3000.0,0.0,1.0,0.0,1.0,0.0,0.0,72.0
2244,flat,sector 48,5.15,3.0,3.0,3+,8.0,Moderately Old,2364.0,0.0,1.0,0.0,0.0,0.0,2.0,53.0
2245,house,sector 109,7.0,4.0,4.0,3+,2.0,Relatively New,5400.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0
2246,flat,dwarka expressway,2.0,3.0,3.0,3,5.0,New Property,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,flat,sector 83,1.75,3.0,3.0,3+,11.0,Relatively New,1549.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0
2248,flat,sector 92,0.78,2.0,2.0,2,2.0,New Property,1083.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0
2249,house,sohna road,0.5,2.0,1.0,2,1.0,Moderately Old,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,flat,sector 104,2.6,3.0,4.0,3+,5.0,Relatively New,2061.0,1.0,1.0,0.0,0.0,0.0,0.0,81.0
2251,flat,sector 90,1.26,3.0,3.0,3,6.0,Relatively New,1603.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0
2252,flat,sector 112,3.1,2.0,2.0,3,9.0,Relatively New,1500.0,1.0,1.0,1.0,0.0,0.0,1.0,80.0
2253,flat,sector 67a,2.0,3.0,3.0,3,12.0,New Property,1584.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0
2254,flat,sector 92,0.75,3.0,2.0,2,16.0,Moderately Old,1556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,flat,sector 104,0.49,3.0,2.0,2,7.0,Under Construction,695.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
2256,flat,sohna road,0.26,2.0,2.0,1,5.0,Relatively New,535.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2257,flat,sector 63a,2.1,2.0,2.0,2,2.0,Under Construction,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
2258,flat,sector 65,2.24,3.0,3.0,3,2.0,Relatively New,1833.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0
2259,flat,sector 37d,1.55,3.0,3.0,3+,11.0,Relatively New,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
2260,flat,sector 85,1.8,3.0,3.0,3,30.0,Under Construction,141.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2261,house,sector 47,4.6,2.0,6.0,3+,4.0,Moderately Old,1728.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0
2262,house,sector 2,5.7,9.0,9.0,3+,3.0,Moderately Old,2430.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2263,flat,sector 36,0.42,2.0,2.0,1,3.0,New Property,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,flat,sector 103,1.35,3.0,3.0,3+,3.0,Relatively New,1620.0,1.0,0.0,0.0,0.0,0.0,1.0,168.0
2265,flat,sector 85,1.04,2.0,3.0,3+,4.0,Relatively New,1576.0,0.0,0.0,1.0,0.0,0.0,0.0,113.0
2266,flat,sector 102,1.45,3.0,3.0,3,7.0,Relatively New,1493.0,0.0,1.0,0.0,0.0,0.0,0.0,159.0
2267,flat,sector 61,1.5,2.0,2.0,2,2.0,Under Construction,1333.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
2268,flat,sector 37d,1.65,4.0,3.0,3+,6.0,Relatively New,2091.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0
2269,flat,sector 56,1.45,3.0,3.0,3+,7.0,Old Property,1900.0,1.0,1.0,0.0,1.0,1.0,0.0,166.0
2270,flat,sector 65,4.95,3.0,3.0,3,10.0,Relatively New,2816.0,0.0,1.0,0.0,0.0,0.0,1.0,82.0
2271,flat,sector 43,6.2,4.0,4.0,3+,9.0,Moderately Old,2712.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
2272,flat,sector 81,0.65,2.0,2.0,2,14.0,Moderately Old,985.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2273,flat,sector 49,2.65,3.0,4.0,3,11.0,Moderately Old,2251.0,0.0,1.0,0.0,1.0,0.0,1.0,140.0
2274,flat,manesar,0.95,3.0,4.0,3,6.0,Moderately Old,2232.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0
2275,flat,sector 113,1.5,2.0,2.0,2,13.0,New Property,1418.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
2276,flat,sector 77,0.71,2.0,2.0,2,6.0,Relatively New,1057.0,1.0,0.0,0.0,0.0,0.0,0.0,108.0
2277,flat,sector 69,1.78,4.0,4.0,2,10.0,Relatively New,1819.0,0.0,0.0,0.0,1.0,0.0,1.0,156.0
2278,house,sector 26,13.5,5.0,5.0,3+,2.0,Relatively New,4518.0,1.0,1.0,0.0,1.0,1.0,2.0,49.0
2279,house,sector 66,9.0,4.0,4.0,3+,2.0,Relatively New,5200.0,0.0,1.0,1.0,1.0,0.0,1.0,114.0
2280,flat,sector 88,0.92,2.0,2.0,2,3.0,Relatively New,1300.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0
2281,flat,sector 90,1.25,3.0,3.0,3+,5.0,Relatively New,1929.0,0.0,1.0,0.0,1.0,0.0,0.0,127.0
2282,house,sector 38,3.5,3.0,2.0,3,2.0,Moderately Old,1458.0,0.0,0.0,1.0,0.0,0.0,1.0,85.0
2283,house,sector 43,1.95,3.0,4.0,3+,4.0,New Property,1935.0,0.0,1.0,0.0,0.0,0.0,1.0,78.0
2284,flat,sector 83,1.1,3.0,3.0,3,12.0,Relatively New,1570.0,0.0,1.0,0.0,0.0,0.0,1.0,66.0
2285,flat,sector 102,2.15,3.0,4.0,3+,18.0,Relatively New,1945.0,1.0,1.0,0.0,0.0,0.0,1.0,134.0
2286,flat,sector 50,1.14,2.0,2.0,2,19.0,Moderately Old,1330.0,0.0,0.0,0.0,0.0,1.0,1.0,174.0
2287,flat,sector 33,1.45,3.0,2.0,3,3.0,Under Construction,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
2288,flat,sector 109,1.4,3.0,3.0,3+,9.0,Relatively New,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2289,flat,sector 88a,2.65,3.0,3.0,3+,10.0,New Property,1582.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
2290,flat,sector 103,0.99,3.0,4.0,3+,2.0,Relatively New,1731.0,0.0,1.0,0.0,1.0,0.0,0.0,174.0
2291,flat,sector 24,14.0,4.0,5.0,3,3.0,Old Property,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,flat,sector 57,1.12,2.0,2.0,1,0.0,Old Property,950.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2293,house,sector 57,3.3,4.0,3.0,3+,2.0,Moderately Old,1665.0,1.0,1.0,1.0,1.0,0.0,0.0,151.0
2294,flat,sector 69,1.55,3.0,3.0,2,0.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1.0,129.0
2295,flat,sector 61,1.7,2.0,2.0,2,4.0,Under Construction,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2296,flat,sector 95,0.45,2.0,2.0,2,2.0,New Property,632.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0
2297,flat,sector 109,1.35,3.0,2.0,3+,12.0,Relatively New,1477.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
2298,flat,sector 102,1.35,3.0,4.0,3+,9.0,Relatively New,1400.0,0.0,1.0,0.0,1.0,0.0,1.0,174.0
2299,flat,sector 95,0.8,2.0,2.0,3,9.0,New Property,713.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0
2300,flat,sector 92,0.85,3.0,3.0,3,2.0,Relatively New,1801.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2301,flat,sector 90,1.99,4.0,4.0,3+,9.0,Relatively New,3030.0,0.0,1.0,0.0,1.0,0.0,1.0,102.0
2302,flat,sector 109,1.7,3.0,3.0,3+,9.0,Relatively New,2303.0,0.0,1.0,0.0,0.0,0.0,0.0,159.0
2303,flat,gwal pahari,1.5,4.0,4.0,3+,10.0,Moderately Old,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
2304,flat,sector 37d,0.45,2.0,3.0,2,8.0,Under Construction,656.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2305,house,sector 56,8.0,10.0,10.0,3+,4.0,Relatively New,8286.0,1.0,1.0,0.0,1.0,0.0,2.0,107.0
2306,flat,sector 56,0.58,1.0,1.0,1,1.0,Old Property,672.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
2307,flat,sector 90,0.5,2.0,2.0,1,8.0,New Property,650.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2308,flat,sector 102,2.0,3.0,4.0,3+,13.0,Relatively New,1900.0,1.0,1.0,0.0,0.0,0.0,1.0,174.0
2309,flat,sector 56,0.65,1.0,1.0,1,0.0,Moderately Old,839.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0
2310,flat,sohna road,0.42,2.0,2.0,1,12.0,New Property,590.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
2311,flat,sector 95,0.82,2.0,2.0,3+,13.0,New Property,1095.0,1.0,0.0,0.0,0.0,0.0,0.0,114.0
2312,flat,sector 106,1.15,3.0,4.0,3,5.0,Relatively New,1305.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0
2313,flat,sector 22,4.3,3.0,4.0,3+,6.0,Relatively New,2600.0,0.0,1.0,0.0,0.0,1.0,2.0,120.0
2314,flat,sector 70a,2.5,3.0,3.0,3+,15.0,Relatively New,1723.0,0.0,0.0,0.0,0.0,1.0,1.0,174.0
2315,flat,sector 103,1.65,3.0,3.0,3+,15.0,Relatively New,1683.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0
2316,flat,sector 79,1.45,2.0,2.0,3+,9.0,Relatively New,1494.0,1.0,0.0,0.0,0.0,0.0,0.0,113.0
2317,flat,sector 4,0.21,1.0,1.0,1,2.0,Relatively New,500.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2318,flat,sector 37,0.75,2.0,2.0,3+,13.0,Relatively New,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
2319,flat,sector 83,1.48,3.0,3.0,3,7.0,Relatively New,1549.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0
2320,flat,sector 48,5.0,3.0,4.0,3,14.0,Moderately Old,4778.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
2321,flat,sohna road,0.85,2.0,2.0,3,10.0,New Property,978.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2322,flat,sector 70,1.64,3.0,5.0,3,8.0,Relatively New,1527.0,0.0,1.0,0.0,0.0,0.0,0.0,126.0
2323,flat,sector 111,3.45,4.0,5.0,3+,9.0,Relatively New,2670.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0
2324,flat,sector 95,0.31,2.0,2.0,1,5.0,Relatively New,610.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0
2325,flat,sohna road,0.46,2.0,2.0,2,4.0,Relatively New,800.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0
2326,flat,sector 67,0.8,1.0,1.0,0,0.0,Relatively New,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,flat,sector 49,1.9,3.0,3.0,3,9.0,Moderately Old,2006.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0
2328,flat,sector 33,2.2,3.0,3.0,3,12.0,New Property,1900.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0
2329,flat,sector 81,1.35,3.0,3.0,3+,10.0,Moderately Old,1438.0,0.0,0.0,1.0,0.0,0.0,1.0,72.0
2330,house,sector 26,5.5,4.0,4.0,3,2.0,Moderately Old,1800.0,1.0,1.0,0.0,1.0,0.0,0.0,69.0
2331,flat,sector 61,1.6,2.0,2.0,2,3.0,New Property,1278.0,1.0,0.0,0.0,0.0,0.0,0.0,122.0
2332,house,sector 12,6.0,4.0,6.0,2,2.0,Old Property,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,flat,sector 113,3.35,4.0,4.0,3+,11.0,Relatively New,2991.0,1.0,1.0,0.0,0.0,0.0,1.0,174.0
2334,house,sector 48,7.8,4.0,4.0,3+,2.0,Relatively New,3240.0,1.0,1.0,1.0,1.0,0.0,1.0,145.0
2335,flat,sector 103,0.8,2.0,2.0,2,9.0,Relatively New,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,flat,sector 79,1.3,3.0,3.0,3+,1.0,Relatively New,1213.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0
2337,flat,sector 92,0.8,3.0,3.0,3,7.0,Relatively New,1692.0,1.0,0.0,0.0,0.0,0.0,1.0,80.0
2338,flat,sector 108,1.36,3.0,2.0,3+,2.0,Relatively New,1343.0,1.0,1.0,0.0,0.0,0.0,1.0,77.0
2339,house,sector 31,4.6,2.0,2.0,2,2.0,Moderately Old,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,flat,sector 65,2.0,2.0,2.0,2,16.0,New Property,1186.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0
